FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2017,416,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2018,430,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2019,405,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2020,439,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2021,426,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2022,409,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2023,443,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,THV,Valori in migliaia,2024,469,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2015,13.8,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2016,12.9,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2017,14.5,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2018,15.2,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2019,14.4,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2020,15.4,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2021,15,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2022,14.5,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2023,15.7,,
A,Annuale,ITC4,Lombardia,AVTYPE_HONEP,Famiglie e nuclei familiari per tipologia (media biennale) -  nuclei familiari - monogenitori,HSC_N,Per 100 nuclei con le stesse caratteristiche,2024,16.7,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2015,920,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2016,899,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2017,916,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2018,891,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2019,886,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2020,912,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2021,944,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2022,984,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2023,963,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,THV,Valori in migliaia,2024,948,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2015,72.7,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2016,72.1,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2017,72.7,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2018,71,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2019,71.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2020,72.4,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2021,74.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2022,76.5,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2023,74.8,,
A,Annuale,ITC4,Lombardia,AVTYPE_HUNMCH,Famiglie e nuclei familiari per tipologia (media biennale) -  figli celibi o nubili 18-30 anni,HSC_G,Per 100 giovani di 18-30 anni con le stesse caratteristiche,2024,74.7,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2015,2.4,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2016,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2017,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2018,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2019,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2020,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2021,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2022,2.3,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2023,2.2,,
A,Annuale,ITC4,Lombardia,AVTYPE_COMP,Famiglie e nuclei familiari per tipologia (media biennale) -  numero medio di componenti,AVE,Valore medio,2024,2.2,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2015,1506,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2016,1562,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2017,1599,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2018,1711,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2019,1699,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2020,1598,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2021,1562,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2022,1611,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2023,1759,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,THV,Valori in migliaia,2024,1892,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2015,30.7,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2016,31.7,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2017,32.2,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2018,33.9,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2019,33.8,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2020,32,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2021,31.5,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2022,32.4,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2023,34.5,,
A,Annuale,ITD,Nord-est,HOUSE_1PBIS,Famiglie e nuclei familiari per tipologia (media biennale) -  persone sole,HSC_F,Per 100 famiglie con le stesse caratteristiche,2024,36.3,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2015,226,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2016,233,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2017,243,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2018,266,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2019,265,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2020,262,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2021,268,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2022,269,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2023,301,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,THV,Valori in migliaia,2024,350,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,35.7,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,36.4,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,36.1,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,35.9,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,36.6,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,38.3,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,39.9,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,36.9,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,37.1,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_M,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - maschi,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,40.2,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2015,581,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2016,593,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2017,592,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2018,621,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2019,632,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2020,625,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2021,638,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2022,624,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2023,647,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,THV,Valori in migliaia,2024,703,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2015,66.5,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2016,64.3,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2017,64,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2018,64,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2019,64.9,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2020,68.3,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2021,71.7,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2022,70.6,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2023,68.2,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_F,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - femmine,HSC_S,Per 100 persone sole con le stesse caratteristiche,2024,68.8,,
A,Annuale,ITD,Nord-est,AVTYPE_H60OVER_T,Persone sole di 60 anni e più persone sole di 60 anni e più (media biennale) - totale,THV,Valori in migliaia,2015,807,,
